tahun,Bln_Thn,Akun,Keterangan,Kredit_Rp,Status,Tgl,No_Bukti,Debet,Kredit,Saldo,Aksi,Modul,ID,Data,Dihapus_Pada
2026,6/2026,AI_HUNTER_DRAFT,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,Rp 2.026.000.000.000.000,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,,,,AUDIT_VALIDATE_PROMOTE,sda,MR-AI-3B7098D50B2DD4A6,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,Rp 2.026.000.000.000.000,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,,,,AUDIT_VALIDATE_PROMOTE,vendor,MR-AI-0C99A4406F1177B7,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,,,,AUDIT_VALIDATE_PROMOTE,akuntansi,MR-AI-BB7DD8E03901E927,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,,,,AUDIT_VALIDATE_PROMOTE,audit,MR-AI-52D78A434BC67522,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,,,,AUDIT_VALIDATE_PROMOTE,audittrail,MR-AI-777987A9CDAB60B5,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,,,,AUDIT_VALIDATE_PROMOTE,bea_cukai,MR-AI-68596733EEC6674A,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,,,,AUDIT_VALIDATE_PROMOTE,bumn,MR-AI-39BEF1A29CC1563C,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,,,,AUDIT_VALIDATE_PROMOTE,pajak,MR-AI-FA18545D6FFA7B56,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,,,,AUDIT_VALIDATE_PROMOTE,parpol,MR-AI-7FA7C78A5E40AB21,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,,,,AUDIT_VALIDATE_PROMOTE,prog_daerah,MR-AI-2FA8C0DDA6D108C2,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,,,,AUDIT_VALIDATE_PROMOTE,prog_eksekutif,MR-AI-C8F0C60DA2B517ED,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,,,,AUDIT_VALIDATE_PROMOTE,prog_legislatif,MR-AI-E3CF2E99485384A7,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,,,,AUDIT_VALIDATE_PROMOTE,redflag,MR-AI-8DFCD8C56C82A685,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,,,,AUDIT_VALIDATE_PROMOTE,risknas,MR-AI-6DD80BF4E901714E,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,,,,AUDIT_VALIDATE_PROMOTE,sda,MR-AI-2DF8327B5102E35B,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,,,,AUDIT_VALIDATE_PROMOTE,vendor,MR-AI-A3CCA4A08F8965C9,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,,,,AUDIT_VALIDATE_PROMOTE,akuntansi,MR-AI-7FCDBEFCA4A6FE66,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,,,,AUDIT_VALIDATE_PROMOTE,audit,MR-AI-9A06AE3F4FE89723,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,,,,AUDIT_VALIDATE_PROMOTE,audittrail,MR-AI-EF75FE7EE8E36EE6,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,,,,AUDIT_VALIDATE_PROMOTE,bea_cukai,MR-AI-887B4ABC8F8843EF,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,,,,AUDIT_VALIDATE_PROMOTE,bumn,MR-AI-906D1538DF52CF58,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,,,,AUDIT_VALIDATE_PROMOTE,pajak,MR-AI-25498D013EC9E15D,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,,,,AUDIT_VALIDATE_PROMOTE,parpol,MR-AI-9B863F0F10863227,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,,,,AUDIT_VALIDATE_PROMOTE,prog_daerah,MR-AI-8C07A8FFFFB5517E,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,,,,AUDIT_VALIDATE_PROMOTE,prog_eksekutif,MR-AI-BD87732D2BE02D60,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,,,,AUDIT_VALIDATE_PROMOTE,prog_legislatif,MR-AI-F02090484B58F9C9,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,,,,AUDIT_VALIDATE_PROMOTE,redflag,MR-AI-A410C088CAF247F4,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,,,,AUDIT_VALIDATE_PROMOTE,risknas,MR-AI-4FF2006388B12068,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,,,,AUDIT_VALIDATE_PROMOTE,sda,MR-AI-10A4256D105F6144,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,,,,AUDIT_VALIDATE_PROMOTE,vendor,MR-AI-54777F70252F6B34,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,Pramono: Tarif Baru Transportasi Publik DKI Segera Dibahas,,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://nasional.tempo.co/read/2112542/pramono-tarif-baru-transportasi-publik-dki-segera-dibahas,,,,AUDIT_VALIDATE_PROMOTE,prog_daerah,MR-AI-6997780C7E91E279,Pramono mengatakan akan mengkaji usulan perubahan tarif tersebut karena berkaitan dengan Anggaran Pendapatan dan Belanja Daerah (APBD) DKI Jakarta. Tempo,
2026,6/2026,AI_HUNTER_DRAFT,RUU Sisdiknas Pertegas Anggaran Pendidikan 20 Persen,Rp 20,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://nasional.tempo.co/read/2112540/ruu-sisdiknas-pertegas-anggaran-pendidikan-20-persen,,,,AUDIT_VALIDATE_PROMOTE,prog_legislatif,MR-AI-4521312C73C8BB8F,Panja DPR mengklaim penguatan mandatory spending anggaran pendidikan 20 persen dalam draf RUU Sisdiknas. Tempo,
2026,6/2026,AI_HUNTER_DRAFT,Daftar Rekomendasi DPRD Usul Ubah Nama Jawa Barat Jadi Tatar Sunda,Rp 1,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnnindonesia.com/nasional/20260708181643-20-1378456/daftar-rekomendasi-dprd-usul-ubah-nama-jawa-barat-jadi-tatar-sunda,,,,AUDIT_VALIDATE_PROMOTE,prog_legislatif,MR-AI-DF4A342405B5B211,Komisi 1 DPRD Jabar merekomendasikan kajian perubahan nama Provinsi Jawa Barat menjadi Tatar Sunda dan penguatan nilai budaya Sunda dalam kurikulum pendidikan. CNN Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,Komisi I DPRD Serahkan Rekomendasi Kajian Nama Tatar Sunda ke Pemprov,,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnnindonesia.com/nasional/20260708164904-20-1378420/komisi-i-dprd-serahkan-rekomendasi-kajian-nama-tatar-sunda-ke-pemprov,,,,AUDIT_VALIDATE_PROMOTE,prog_legislatif,MR-AI-CD831E1134CCDFF9,Wacana perubahan nama Provinsi Jawa Barat menjadi Provinsi Sunda terus dibahas DPRD. Rekomendasi akan diserahkan ke Pemprov untuk kajian lebih lanjut. CNN Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,Ono Surono dan KDM Sepakat Tidak Ubah Jawa Barat Jadi Tatar Sunda,,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnnindonesia.com/nasional/20260708145657-20-1378373/ono-surono-dan-kdm-sepakat-tidak-ubah-jawa-barat-jadi-tatar-sunda,,,,AUDIT_VALIDATE_PROMOTE,prog_legislatif,MR-AI-B4EBDF0C2C405587,"Wakil Ketua DPRD Jabar, Ono Surono, menegaskan tidak ada usulan mengubah Provinsi Jabar jadi Tatar Sunda. Gubernur Dedi Mulyadi juga menolak wacana tersebut. CNN Indonesia",
2026,6/2026,AI_HUNTER_DRAFT,Blak-blakan Tim Kajian Pengusul Ubah Nama Jabar Jadi Tatar Sunda,,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnnindonesia.com/nasional/20260708141808-20-1378347/blak-blakan-tim-kajian-pengusul-ubah-nama-jabar-jadi-tatar-sunda,,,,AUDIT_VALIDATE_PROMOTE,prog_legislatif,MR-AI-938F72ED25F9AB50,Usulan perubahan nama Provinsi Jabar jadi Tatar Sunda mendapat dukungan DPRD untuk dibahas. Guru Besar Unpad yang jadi tim kajian blak-blakan soal usulan itu. CNN Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,KPK Panggil Ketua DPRD hingga Kadis Perkebunan Kuansing Hari Ini,,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnnindonesia.com/nasional/20260708142406-12-1378352/kpk-panggil-ketua-dprd-hingga-kadis-perkebunan-kuansing-hari-ini,,,,AUDIT_VALIDATE_PROMOTE,prog_legislatif,MR-AI-04B726D6D92A7329,KPK jadwalkan pemeriksaan Ketua DPRD Kuansing dan Kepala Dinas Perkebunan terkait dugaan suap. Tiga tersangka ditahan dalam kasus ini. CNN Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,DPRD Jabar Bakal Uji Publik soal Usulan Nama Provinsi Tatar Sunda,,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnnindonesia.com/nasional/20260707210209-32-1378079/dprd-jabar-bakal-uji-publik-soal-usulan-nama-provinsi-tatar-sunda,,,,AUDIT_VALIDATE_PROMOTE,prog_legislatif,MR-AI-6FB107C9B3C2BF49,DPRD Jabar akan uji publik usulan perubahan nama provinsi menjadi Tatar Sunda. Ketua Komisi I DPRD Jabar menyebut tak ada wilayah non-Sunda di sana. CNN Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,Sah! Purbaya Tetapkan Masa Tunggu Eks ASN Kemenkeu Jadi Kuasa Pajak,,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260708162717-4-749225/sah-purbaya-tetapkan-masa-tunggu-eks-asn-kemenkeu-jadi-kuasa-pajak,,,,AUDIT_VALIDATE_PROMOTE,akuntansi,MR-AI-D7A7C062E39B76C8,Menteri Keuangan Purbaya Yudhi Sadewa resmi menetapkan peraturan baru yang mengatur lebih detail persyaratan untuk menjadi kuasa pajak CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,Sah! Purbaya Tetapkan Masa Tunggu Eks ASN Kemenkeu Jadi Kuasa Pajak,,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260708162717-4-749225/sah-purbaya-tetapkan-masa-tunggu-eks-asn-kemenkeu-jadi-kuasa-pajak,,,,AUDIT_VALIDATE_PROMOTE,pajak,MR-AI-4B482A5545B9EAD1,Menteri Keuangan Purbaya Yudhi Sadewa resmi menetapkan peraturan baru yang mengatur lebih detail persyaratan untuk menjadi kuasa pajak CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,Video: Buruh Usul Pajak 0% Atas Hak Pekerja,,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260708193126-8-749273/video-buruh-usul-pajak-0-atas-hak-pekerja,,,,AUDIT_VALIDATE_PROMOTE,pajak,MR-AI-99AAE1FAC3E43A20,Buruh Usul Pajak 0% Atas Hak Pekerja CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Purbaya Janji ke Said Iqbal, Bakal Kaji Ulang Aturan Pajak JHT",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260708163935-4-749231/purbaya-janji-ke-said-iqbal-bakal-kaji-ulang-aturan-pajak-jht,,,,AUDIT_VALIDATE_PROMOTE,pajak,MR-AI-C4746D9819D5F7A3,Menteri Keuangan Purbaya Yudhi Sadewa bertemu Said Iqbal untuk membahas pajak JHT. Evaluasi tarif pajak 0% dan data akurasi menjadi fokus utama diskusi. CNBC Indonesia,
2026,6/2026,AI_HUNTER_DRAFT,"Minta Pajak JHT 0%, Said Iqbal Ungkap Jawaban Purbaya",,DRAFT_REVIEW_NEEDS_EVIDENCE,2026-07-20,https://www.cnbcindonesia.com/news/20260708134245-4-749139/minta-pajak-jht-0-said-iqbal-ungkap-jawaban-purbaya,,,,AUDIT_VALIDATE_PROMOTE,pajak,MR-AI-A067BC36E4D2F3F0,"Said Iqbal, Presiden KSPI, mengungkapkan hasil pertemuan dengan Menkeu Purbaya mengenai pajak JHT. Tiga poin utama: pajak 0%, evaluasi progresif dan batas pajak. CNBC Indonesia",
