tahun,col,Module,Record,Jenis_Saran,Field,Usulan,Risk,Status,Alias,Canonical,Tipe,Confidence,Aksi
2026,HUNTER-ABEA6267BB3DB433,prog_daerah,Pemda DIY Targetkan Kawasan Malioboro Full Pedestrian Pada November,AI_HUNTER_RSS,source_candidate,Pemda DIY menargetkan kawasan Malioboro berkonsep full pedestrian di November 2026. Portal-portal pada ruas jalan mulai dipasang. https://www.cnnindonesia.com/nasional/20260705173651-20-1377143/pemda-diy-targetkan-kawasan-malioboro-full-pedestrian-pada-november,MEDIUM,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-F5731D8D7C051AF5,https://www.cnnindonesia.com/nasional/20260705173651-20-1377143/pemda-diy-targetkan-kawasan-malioboro-full-pedestrian-pada-november,CURRENT_PERIOD_SEARCH,72,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-B8C925918F6909BA,vendor,"Muka Dua ala Eropa, Teriak Genosida Gaza, tapi Guyur Rp56 T ke Israel",AI_HUNTER_RSS,source_candidate,Lembaga publik Uni Eropa terus jalin kontrak miliaran euro dengan perusahaan Israel meski ada tuduhan pelanggaran hukum. https://www.cnbcindonesia.com/news/20260702172035-4-747626/muka-dua-ala-eropa-teriak-genosida-gaza-tapi-guyur-rp56-t-ke-israel,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-CD2DDDAC483AB605,https://www.cnbcindonesia.com/news/20260702172035-4-747626/muka-dua-ala-eropa-teriak-genosida-gaza-tapi-guyur-rp56-t-ke-israel,CURRENT_PERIOD_SEARCH,63,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-9E6AF10090E218CF,akuntansi,"Penampakan PRJ Padat Manusia, Jastiper Borong Barang Sampai Kewalahan",AI_HUNTER_RSS,source_candidate,"Jakarta Fair 2026 makin dipadati pengunjung. Warga memborong belanjaan, jastiper berburu pesanan, hingga membawa koper untuk mengangkut barang. https://www.cnbcindonesia.com/news/20260704202842-7-748084/penampakan-prj-padat-manusia-jastiper-borong-barang-sampai-kewalahan",MEDIUM,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-E75A8CDED1FF6052,https://www.cnbcindonesia.com/news/20260704202842-7-748084/penampakan-prj-padat-manusia-jastiper-borong-barang-sampai-kewalahan,CURRENT_PERIOD_SEARCH,72,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-525F67F66937376B,akuntansi,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,AI_HUNTER_RSS,source_candidate,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-6D4D81493772068D,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-CDBF3C84B3637CD0,audit,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,AI_HUNTER_RSS,source_candidate,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-CC75B8854C1D1D8D,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-B5F0E52CF97BBD9F,audittrail,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,AI_HUNTER_RSS,source_candidate,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-EA24141E0BF2FBF2,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-1BC09F56C1CCBDED,bea_cukai,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,AI_HUNTER_RSS,source_candidate,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-CBAEF5608BA2D7E9,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-D34C363D771A7DEB,bumn,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,AI_HUNTER_RSS,source_candidate,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-C10B4C1258E10CAA,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-3DB0046F8FF4A33A,pajak,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,AI_HUNTER_RSS,source_candidate,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-23632C777C39BDCE,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-A89F86FF282F336D,parpol,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,AI_HUNTER_RSS,source_candidate,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-6459C470DE701D5F,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-D9F8AD4BFE4A72C5,prog_daerah,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,AI_HUNTER_RSS,source_candidate,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-E7F4614D7530AD2C,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-7511A1220B863C2A,prog_eksekutif,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,AI_HUNTER_RSS,source_candidate,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-F4734FF613E2D55D,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-1F97548FD4F18EEE,prog_legislatif,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,AI_HUNTER_RSS,source_candidate,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-CEA7EEAA860A82FD,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-02270C8F2B2CA3FB,redflag,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,AI_HUNTER_RSS,source_candidate,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-BA40D5DD996628E9,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-BBB76E96F2654B74,risknas,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,AI_HUNTER_RSS,source_candidate,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-07DF439C42A98EFD,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-9C6272B74ECB6F1B,sda,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,AI_HUNTER_RSS,source_candidate,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-3B7098D50B2DD4A6,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-2CCE916C1237DDE8,vendor,Lautan Manusia! Ribuan Pengunjung Padat Sesak di Jakarta Fair PRJ 2026,AI_HUNTER_RSS,source_candidate,Pramono menargetkan Jakarta Fair 2026 mampu menarik lebih dari 6 juta pengunjung dengan nilai transaksi melampaui Rp8 triliun. https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-0C99A4406F1177B7,https://www.cnbcindonesia.com/news/20260704185709-7-748062/lautan-manusia-ribuan-pengunjung-padat-sesak-di-jakarta-fair-prj-2026,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-7324421F7225A451,akuntansi,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",AI_HUNTER_RSS,source_candidate,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-BB7DD8E03901E927,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-E8249F828C5565DC,audit,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",AI_HUNTER_RSS,source_candidate,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-52D78A434BC67522,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-C030836B38513CB8,audittrail,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",AI_HUNTER_RSS,source_candidate,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-777987A9CDAB60B5,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-8BA5A00BDFD24F75,bea_cukai,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",AI_HUNTER_RSS,source_candidate,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-68596733EEC6674A,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-560CE41327A6ACF8,bumn,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",AI_HUNTER_RSS,source_candidate,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-39BEF1A29CC1563C,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-2959AF8ACAA947C0,pajak,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",AI_HUNTER_RSS,source_candidate,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-FA18545D6FFA7B56,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-C5C77A40B08CD3B1,parpol,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",AI_HUNTER_RSS,source_candidate,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-7FA7C78A5E40AB21,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-80246E8CF8B42375,prog_daerah,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",AI_HUNTER_RSS,source_candidate,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-2FA8C0DDA6D108C2,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-34E83DDE754A7D74,prog_eksekutif,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",AI_HUNTER_RSS,source_candidate,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-C8F0C60DA2B517ED,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-430E22B03BF1BB2F,prog_legislatif,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",AI_HUNTER_RSS,source_candidate,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-E3CF2E99485384A7,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-5B38626FFF2F2021,redflag,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",AI_HUNTER_RSS,source_candidate,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-8DFCD8C56C82A685,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-A1D23CD5D2CE5159,risknas,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",AI_HUNTER_RSS,source_candidate,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-6DD80BF4E901714E,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-9A3C86EB86D26304,sda,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",AI_HUNTER_RSS,source_candidate,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-2DF8327B5102E35B,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-47EF461D67031593,vendor,"Akhir Pekan Tiba, Waktunya Belanja Murah di Transmart Full Day Sale!",AI_HUNTER_RSS,source_candidate,Manfaatkan Transmart Full Day Sale pada 5 Juli 2026 dengan diskon hingga 50% + 20% untuk kebutuhan sehari-hari dan elektronik. Promo berlaku hingga pukul 22.00! https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-A3CCA4A08F8965C9,https://www.cnbcindonesia.com/news/20260704141229-4-748035/akhir-pekan-tiba-waktunya-belanja-murah-di-transmart-full-day-sale,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-0AA59E1F0629D3F9,akuntansi,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",AI_HUNTER_RSS,source_candidate,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-7FCDBEFCA4A6FE66,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-BFB85B641D7C2875,audit,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",AI_HUNTER_RSS,source_candidate,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-9A06AE3F4FE89723,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-F3D8C7FF6A7B9031,audittrail,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",AI_HUNTER_RSS,source_candidate,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-EF75FE7EE8E36EE6,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-069FB9FF8C3C1076,bea_cukai,"Bayar Pajak Kendaraan di PRJ 2026, Bebas Denda dan Dapat Suvenir",AI_HUNTER_RSS,source_candidate,Pemprov DKI Jakarta hapus sanksi administrasi pajak kendaraan hingga 31 Agustus 2026. Bayar pajak di Gerai Samsat PRJ sambil menikmati pameran. https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-887B4ABC8F8843EF,https://www.cnbcindonesia.com/news/20260704140237-4-748034/bayar-pajak-kendaraan-di-prj-2026-bebas-denda-dapat-suvenir,CURRENT_PERIOD_SEARCH,67,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
